2019-08-19 10:55:13.382 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/order/findbyid],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.OrderController.findById(java.lang.String)
2019-08-19 10:55:13.382 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/order/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.OrderController.getOrderList(java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int)
2019-08-19 10:55:13.382 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/order/status/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.OrderController.getOrderStatusList(java.lang.String,java.lang.String,int,int,int)
2019-08-19 10:55:13.382 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/order/day/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.OrderController.getOrderListByPage(java.lang.String,java.lang.String)
2019-08-19 10:55:13.383 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/product/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ProductController.getList()
2019-08-19 10:55:13.383 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/readhistory/isRead],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ReadHistoryController.isRead(java.lang.String,int)
2019-08-19 10:55:13.383 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/readhistory/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ReadHistoryController.getList(java.lang.String,int,int)
2019-08-19 10:55:13.384 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/readhistory/add],methods=[POST]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ReadHistoryController.addHistory(com.jxtc.bookapp.entity.ReadHistory)
2019-08-19 10:55:13.384 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/readhistory/del],methods=[DELETE]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ReadHistoryController.delHistory(int[])
2019-08-19 10:55:13.384 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/reward/add],methods=[POST]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.RewardController.addReward(com.jxtc.bookapp.entity.Reward,java.lang.Integer)
